timestamp,open,high,low,close,volume,returns,range_pct
2024-10-01 00:00:00,193.7492292956486,194.0026520911896,193.70083211287027,193.95962703829224,5132805.621282985,,0.15577867298700732
2024-10-01 00:01:00,193.95142346964593,194.3239472906406,193.90405360062954,194.26012806387843,9926453.612022173,0.0015492967798234059,0.21649425536532865
2024-10-01 00:02:00,194.09013151423935,194.34890756710564,194.04144588489478,194.2861332635404,17614057.74745568,0.00013386792195158037,0.15841180579977085
2024-10-01 00:03:00,194.34052010924754,194.48127609955745,193.7643244078135,193.83198874604074,58816665.62125887,-0.0023375035051196313,0.3689151862621996
2024-10-01 00:04:00,193.843390845437,193.96529735061222,193.26751286166476,193.42376857252214,305798049.39957255,-0.0021060516179991495,0.3599733196494938
2024-10-01 00:05:00,193.4858308651545,193.5433023166367,193.2505582841132,193.32007454198356,681621166.2982987,-0.0005360976642314608,0.15129998471439615
2024-10-01 00:06:00,193.3037106414734,193.54460652860703,192.69751109373573,192.96374813991235,609166.0500441304,-0.0018431940030823046,0.4382199555612471
2024-10-01 00:07:00,192.96948498681454,193.21189802556873,192.95764462782316,193.19889609387974,1872400.9633338463,0.0012186120773156617,0.131758343949016
2024-10-01 00:08:00,193.1218877061998,193.3513351579579,193.02690700822419,193.28908888462735,3213925.585863041,0.0004668390584581239,0.1679913932009947
2024-10-01 00:09:00,193.1798412249922,193.5874223566901,192.85254615375916,193.34960376381926,609166.0500441304,0.00031307964428362034,0.38041039803684296
2024-10-01 00:10:00,193.2814397008318,193.5624574293647,192.90176055316905,193.2360229749426,1294809.566783958,-0.0005874374018133288,0.34183151637234754
2024-10-01 00:11:00,193.19715871111734,193.60737953618093,193.04223786582298,193.36733099458957,1956306.2692035076,0.0006795214351102974,0.29252069446993645
2024-10-01 00:12:00,193.42417313298526,193.86150682465427,192.60576375301517,193.07022038780474,2064395.2157492058,-0.0015365088055807608,0.6492172365528166
2024-10-01 00:13:00,193.11402100665146,193.8270507350075,192.61815857522603,193.27750748451618,5476127.072202327,0.0010736357802620944,0.6259991654048943
2024-10-01 00:14:00,193.4425531753107,193.4724279441768,193.37089411815913,193.38891988048238,10996268.81704472,0.0005764374624663837,0.05248784424678313
2024-10-01 00:15:00,193.40902702540708,193.9838844588058,193.2723207695655,193.8373753724546,21461073.297768593,0.002318930641162842,0.3679061418094021
2024-10-01 00:16:00,193.81615529726847,194.08648487257332,193.31737835987784,193.47498544200263,27506267.85044667,-0.0018695565277627724,0.3968227062990998
2024-10-01 00:17:00,193.445441861855,193.89988433697874,193.31180214080047,193.81032649033935,609166.0500441304,0.0017332527384386065,0.3040041628885956
2024-10-01 00:18:00,193.99739396563695,194.32603332368865,193.8933684207828,194.11449581966295,1991046.392007339,0.0015694175580409642,0.2230261417751284
2024-10-01 00:19:00,194.0488065819409,194.31897273840605,194.03712566342935,194.3012934129503,7177830.542606872,0.00096230625383531,0.14524545651234422
2024-10-01 00:20:00,194.14447563396214,194.5797336364075,194.06736473540562,194.51006899442842,13840718.157725846,0.001074494038670215,0.26391114108644154
2024-10-01 00:21:00,194.54104688572278,194.80371445706442,194.48001351721962,194.71166419653272,28644032.587627243,0.0010364255338888295,0.16639210337700422
2024-10-01 00:22:00,194.72094091329095,195.57575878091168,194.50404905642515,195.41410367105135,609166.0500441304,0.003607588058050837,0.5503823674330794
2024-10-01 00:23:00,195.53182048434272,195.60270717626884,195.26255951631148,195.41241199708708,772264.9236609301,-8.656867301226612e-06,0.17396025829186723
2024-10-01 00:24:00,195.6296919571771,195.93695479223481,195.1020221023301,195.57405156493593,3017495.9883495257,0.0008271714483072401,0.4267924166069245
2024-10-01 00:25:00,195.43849035533074,195.71280213572555,195.27011834810008,195.4685051819546,1572585.546838259,-0.0005396747786158285,0.22650798561768304
2024-10-01 00:26:00,195.4807394251543,196.37222652131948,195.24960566020832,196.22048004806223,7327428.988657978,0.0038470385058075873,0.5742871980188043
2024-10-01 00:27:00,196.19185620560626,196.7951019795027,196.03696424305846,196.72566483283416,9282153.806823688,0.002574577254363053,0.38642671062234246
2024-10-01 00:28:00,196.63609054256528,196.9659939357542,195.69948430630913,196.30422886544704,33098866.38615899,-0.002142252093773389,0.644088084720597
2024-10-01 00:29:00,196.23485808725493,196.37618915403107,195.86493277880007,196.02982288743036,65707728.519507155,-0.001397860757267555,0.26053290440563404
2024-10-01 00:30:00,195.92744978372323,196.78353645142946,195.73899965100588,196.62936429886048,124165272.08202276,0.003058419390474132,0.5331242771631008
2024-10-01 00:31:00,196.76166281592907,197.23584053012766,196.63431748275832,196.99088355431778,239258774.68185547,0.0018385822318369716,0.3057115084111008
2024-10-01 00:32:00,197.03894627716923,197.16292902396643,196.6210724609894,196.8150313365491,133222562.53847288,-0.0008926921621739137,0.27499972630527697
2024-10-01 00:33:00,196.63359295112892,196.81321886773256,196.1348592152453,196.28687224635868,257374165.32284638,-0.002683530249716015,0.34498665375851817
2024-10-01 00:34:00,196.26845544821208,196.8074593806816,195.74164428086792,196.33578596376935,262803396.80951354,0.0002491950523786368,0.5430394290206787
2024-10-01 00:35:00,196.37036095780675,196.8100723625816,196.3372282908041,196.776802994214,361911311.6071456,0.0022462386481394425,0.24079197566841543
