timestamp,open,high,low,close,volume
2025-11-11 08:12:57.688510,193.08326116954606,193.25145678291923,192.89887393243887,193.08326116954606,1788871.6031792182
2025-11-11 08:13:57.688510,193.08326116954606,193.18618804531945,192.88528588822152,193.03172692754364,3611880.610904686
2025-11-11 08:14:57.688510,193.03172692754364,193.06153142208817,192.9551780422439,193.03868196256474,2993559.073400987
2025-11-11 08:15:57.688510,193.03868196256474,193.2045380135888,192.80446994450423,192.98480441948706,4601423.6148506515
2025-11-11 08:16:57.688510,192.98480441948706,193.15928511853846,192.79699136290523,192.96935254898764,5495717.450039178
2025-11-11 08:17:57.688510,192.96935254898764,193.2707526401883,192.78914340410063,193.10560948693575,6518163.388751084
2025-11-11 08:18:57.688510,193.10560948693575,193.2266472971597,193.00750278772784,193.07758219968943,7688020.628782382
2025-11-11 08:19:57.688510,193.07758219968943,193.2609600838917,192.85287957806162,193.02592122621948,8301211.299172308
2025-11-11 08:20:57.688510,193.02592122621948,193.21253344044752,192.920126156279,192.9875862083861,9704071.294330182
2025-11-11 08:21:57.688510,192.9875862083861,195.42158947845437,192.87951647779747,195.3388326668674,3522950.132218772
2025-11-11 08:22:57.688510,195.3388326668674,195.4255584409734,195.2715927416132,195.36796404070532,12363724.233890466
2025-11-11 08:23:57.688510,195.36796404070532,195.4224480630279,195.3443486154061,195.37780174429622,7492884.563871548
2025-11-11 08:24:57.688510,195.37780174429622,195.40918443540428,195.36510401583615,195.36836883338754,4732662.9511078
2025-11-11 08:25:57.688510,195.36836883338754,195.57758589510348,195.21567492803294,195.56249082188532,3321990.5039913985
2025-11-11 08:26:57.688510,195.56249082188532,195.71439075646913,195.38003484544464,195.6638099491526,3423114.1254638713
2025-11-11 08:27:57.688510,195.6638099491526,195.77904938353586,195.6060526232563,195.6599987638506,5220829.898308717
2025-11-11 08:28:57.688510,195.6599987638506,195.67082809145634,195.49246121908027,195.66016349217907,7249979.868147571
2025-11-11 08:29:57.688510,195.66016349217907,195.74326059101,195.64608489477502,195.7116645478163,8515577.262803046
2025-11-11 08:30:57.688510,195.7116645478163,195.87753706103234,195.51883561190857,195.8083760796435,8044140.01249578
2025-11-11 08:31:57.688510,195.8083760796435,195.92649390105117,195.68713584839833,195.7268340198169,3949025.318665138
2025-11-11 08:32:57.688510,195.7268340198169,195.85229998958485,195.59328590622854,195.61544997412014,5185531.3195474865
2025-11-11 08:33:57.688510,195.61544997412014,195.8504036108931,195.42910765033554,195.7812247863692,6193242.433690876
2025-11-11 08:34:57.688510,195.7812247863692,195.88907655918382,195.5337976748913,195.71291091295137,6043150.474376423
2025-11-11 08:35:57.688510,195.71291091295137,195.92929531082842,195.6900894014616,195.77651911688048,6101934.597163077
